file_name,cir_fidelity,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,big_movement_stage,movement_distance
qft50 60 6 full code fidelity,4.397504291084217e-09,0.028045072800280336,0.0002759617374955698,0.007443228144190535,0.07633777520600298,713,94,4898,1476,369,485.42105263157697
qft50 60 7 full code fidelity,4.052331399800276e-09,0.021502049198442244,0.0003174872042859406,0.007443228144190555,0.0797512586856692,766,95,4898,1452,363,477.5263157894718
qft50 60 2 full code fidelity,3.8789093950899514e-09,0.021610099696926902,0.0003159017525595379,0.0074432281441905255,0.07633777520600298,765,95,4898,1476,369,485.42105263157697
qft50 60 3 full code fidelity,3.994415424602126e-09,0.02486626225063329,0.00027458365356895125,0.0074432281441905316,0.07859713404115488,737,95,4898,1460,365,480.1578947368402
qft50 65 6 full code fidelity,3.019459049022702e-09,0.018969543067746796,0.0002801376263676416,0.007443228144190533,0.07633777520600298,791,97,4898,1476,369,485.42105263157697
qft50 65 7 full code fidelity,3.9929604423779165e-09,0.01859298816493645,0.00036709441212235506,0.007443228144190526,0.07859713404115488,795,95,4898,1460,365,480.1578947368402
qft50 65 0 full code fidelity,3.422073884216602e-09,0.019160670758563477,0.00031432421818269364,0.0074432281441905454,0.07633777520600298,789,96,4898,1476,369,485.42105263157697
qft50 65 1 full code fidelity,3.5226705315596067e-09,0.016403110536014433,0.0003670944121223552,0.007443228144190537,0.07859713404115488,820,96,4898,1460,365,480.1578947368402
qft50 65 4 full code fidelity,4.980769463116877e-09,0.01724627885940147,0.0005082767064726445,0.007443228144190539,0.07633777520600298,810,93,4898,1476,369,485.42105263157697
qft50 65 5 full code fidelity,3.2755192391875922e-09,0.019353724157029833,0.00031119274352606343,0.007443228144190525,0.07306759543309498,787,96,4898,1500,375,493.3157894736821
qft50 65 2 full code fidelity,3.7123471095921847e-09,0.019844910434467646,0.00034396423468826995,0.0074432281441905316,0.07306759543309498,782,95,4898,1500,375,493.3157894736821
qft50 65 3 full code fidelity,3.5744200718808096e-09,0.016485538227150192,0.00036526123440181884,0.007443228144190546,0.0797512586856692,819,96,4898,1452,363,477.5263157894718
qft50 65 9 full code fidelity,3.5233786749820616e-09,0.01925695553624471,0.00031275456161814364,0.007443228144190529,0.07859713404115488,788,96,4898,1460,365,480.1578947368402
qft50 65 8 full code fidelity,3.93446732026897e-09,0.0161582920608756,0.00042233310918905347,0.007443228144190553,0.07745938207877726,823,95,4898,1468,367,482.7894736842086
qft50 70 1 full code fidelity,4.457829169609827e-09,0.013025305728385464,0.000593608535278735,0.007443228144190527,0.07745938207877726,866,94,4898,1468,367,482.7894736842086
qft50 70 0 full code fidelity,4.589612585091458e-09,0.012766746905164973,0.0006056153886188974,0.007443228144190531,0.0797512586856692,870,94,4898,1452,363,477.5263157894718
qft50 70 5 full code fidelity,3.5213431462320587e-09,0.01214258231459495,0.0004957117927726747,0.007443228144190518,0.07859713404115488,880,96,4898,1460,365,480.1578947368402
qft50 70 4 full code fidelity,4.1093140416259525e-09,0.01322265551477543,0.0005159680156438173,0.007443228144190532,0.0809219867453984,863,95,4898,1444,361,474.89473684210344
qft50 70 3 full code fidelity,3.733030550870464e-09,0.013090759526015539,0.00045985020187044406,0.007443228144190532,0.0833141920004981,865,96,4898,1428,357,469.6315789473667
qft50 70 2 full code fidelity,3.5224713918669098e-09,0.015679562414023292,0.0003840126184658656,0.007443228144190535,0.07859713404115488,829,96,4898,1460,365,480.1578947368402
qft50 70 7 full code fidelity,3.932910651772984e-09,0.011782828070678502,0.0005789341661361774,0.007443228144190504,0.07745938207877726,886,95,4898,1468,367,482.7894736842086
