file_name,cir_fidelity,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,big_movement_stage,movement_distance
qft50 70 4 full code fidelity,4.022084508281795e-10,0.01322265551477543,0.0005159680156438173,0.007443228144190664,0.007920423359497332,863,95,4898,3244,361,664.3684210526102
qft50 70 3 full code fidelity,3.5965158654914667e-10,0.013090759526015539,0.00045985020187044406,0.007443228144190646,0.008026744203326146,865,96,4898,3236,357,659.9473684210317
qft50 70 2 full code fidelity,3.214753964260959e-10,0.015679562414023292,0.0003840126184658656,0.007443228144190683,0.0071731014997522035,829,96,4898,3310,365,674.8947368420812
qft50 70 7 full code fidelity,3.944777381656717e-10,0.011782828070678502,0.0005789341661361774,0.007443228144190682,0.007769309945643191,886,95,4898,3250,367,670.3684210526085
qft50 70 6 full code fidelity,3.833219793563753e-10,0.01355823883132208,0.0005032129680369713,0.007443228144190655,0.007548267573734773,858,95,4898,3276,365,671.3157894736609
qft50 70 9 full code fidelity,3.2953534400222417e-10,0.013763663225419357,0.00043739565914825354,0.007443228144190691,0.0073541445879280335,855,96,4898,3288,367,674.3684210526089
qft50 70 8 full code fidelity,2.749338274117302e-10,0.014398800381387718,0.00036893679021850873,0.007443228144190679,0.006953261635763674,846,97,4898,3332,365,677.2105263157652
qft50 75 6 full code fidelity,5.442434757792937e-10,0.010820365061092165,0.0008096549891724675,0.00744322814419066,0.008346223127156679,903,93,4898,3210,357,657.2105263157684
qft50 75 7 full code fidelity,3.7776079624505817e-10,0.009986451687645349,0.0006025910967719817,0.00744322814419064,0.008433767770200088,919,96,4898,3188,363,660.2631578947158
qft50 75 1 full code fidelity,5.155915771991221e-10,0.009788215634661271,0.0007896398184275734,0.007443228144190658,0.008962143941933743,923,94,4898,3150,359,652.6842105262951
qft50 75 0 full code fidelity,3.4831816976492836e-10,0.009739274556487973,0.0005451787067303695,0.007443228144190662,0.008813518180703745,924,97,4898,3148,367,659.6315789473476
qft50 75 8 full code fidelity,4.241227942917799e-10,0.008722367591976088,0.0006898042651659242,0.007443228144190659,0.00947043706565418,946,96,4898,3118,353,643.947368421034
qft50 75 9 full code fidelity,3.8212748444274783e-10,0.011150733307840992,0.0005397473298121957,0.007443228144190662,0.00853007820906827,897,96,4898,3186,363,660.052631578926
qft50 75 5 full code fidelity,4.6162797544455443e-10,0.010343074195922257,0.0007473308938107916,0.007443228144190661,0.008023580479394323,912,94,4898,3222,367,667.4210526315568
qft50 75 4 full code fidelity,3.7737656740870656e-10,0.009886836832061085,0.0006086548588201309,0.007443228144190665,0.00842529544343995,921,96,4898,3200,359,657.9473684210327
qft50 75 3 full code fidelity,4.1435208075580757e-10,0.00921680708059293,0.0006528445324192197,0.007443228144190653,0.009251622948851526,935,96,4898,3138,353,646.0526315789278
qft50 75 2 full code fidelity,3.551246352492212e-10,0.00983740264790078,0.0006117095835529985,0.007443228144190638,0.007928549421925847,922,96,4898,3240,363,665.7368421052416
qft50 80 3 full code fidelity,4.320344099137504e-10,0.0071376889034701204,0.000743598910159825,0.007443228144190651,0.01093605403418607,986,97,4898,3018,347,628.0526315789319
qft50 80 2 full code fidelity,5.060510604539505e-10,0.007173556686904638,0.0008385314103167698,0.00744322814419065,0.011302620309083734,985,96,4898,3004,343,622.9999999999849
qft50 80 0 full code fidelity,4.73931216800628e-10,0.008463945727753597,0.0008056117745702875,0.0074432281441906495,0.009338030965855091,952,95,4898,3114,361,650.6842105262963
qft50 80 1 full code fidelity,4.507344570141126e-10,0.007031158004374722,0.0008554922912112232,0.007443228144190645,0.010067380209633974,989,96,4898,3080,349,636.368421052614
qft50 80 7 full code fidelity,4.4071513615887497e-10,0.007656574009801482,0.0007856965545843009,0.007443228144190645,0.009842542574019534,972,96,4898,3074,359,644.6842105262978
qft50 80 6 full code fidelity,4.5696543103189694e-10,0.00731883930189259,0.0008219067936805356,0.007443228144190634,0.010206039262536996,981,96,4898,3060,353,637.8421052631405
qft50 80 5 full code fidelity,4.3130283831113923e-10,0.00629701363851237,0.0008427398424047793,0.007443228144190616,0.010919250384454102,1011,97,4898,3006,353,632.1578947368258
qft50 80 4 full code fidelity,5.142687845425891e-10,0.007929995112069594,0.0008597858467835986,0.007443228144190643,0.010133643498316558,965,95,4898,3070,351,637.1052631578771
qft50 80 8 full code fidelity,4.464185431595789e-10,0.008213180254895508,0.0007325144069658626,0.007443228144190652,0.009969040718011113,958,96,4898,3088,349,637.2105263157722
qft50 80 9 full code fidelity,5.611996051524293e-10,0.007467064256244247,0.0010347498431133857,0.00744322814419064,0.00975822366332914,977,94,4898,3086,357,644.1578947368237
qft50 85 7 full code fidelity,5.534722103090849e-10,0.006141154699350631,0.0009793079161894262,0.007443228144190618,0.01236417622320556,1016,96,4898,2930,341,613.4210526315663
