file_name,cir_fidelity,cir_fidelity_1q_gate,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,cir_fidelity_coherence_big,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,num_big_move,num_offset_move,total_move_dis,bigmov_dis,offset_dis,average_movement
qft50 35 1 full code fidelity,0.0060254813503857795,1,1,1,0.0861878711370134,0.06991101266217649,0.9906393560131163,0,0,2450,1689,187,1502,332.9473684210548,152.63157894736793,180.31578947368783,33.80971066029453
qft50 35 2 full code fidelity,0.006125140632416292,1,1,1,0.08618787113701344,0.07106731552377149,0.9907886805439928,0,0,2450,1681,184,1497,330.10526315789684,150.210526315789,179.89473684210887,33.76436429110082
qft50 35 3 full code fidelity,0.006109878700653559,1,1,1,0.08618787113701352,0.07089023803524092,0.9908411466237872,0,0,2450,1686,183,1503,329.7368421052653,149.31578947368374,180.4210526315826,33.70633652652992
qft50 35 4 full code fidelity,0.006102891368668173,1,1,1,0.08618787113701343,0.07080916709227411,0.9907410586893024,0,0,2450,1685,185,1500,330.4736842105286,150.94736842105215,179.52631578947728,33.72785827831052
qft50 35 5 full code fidelity,0.006253571066293504,1,1,1,0.08618787113701339,0.07255743741891668,0.9907919100273955,0,0,2450,1668,184,1484,327.63157894737066,150.10526315789426,177.52631578947722,33.74539014934385
qft50 35 8 full code fidelity,0.006242411125185608,1,1,1,0.08618787113701366,0.07242795352564155,0.9909380050748693,0,0,2450,1673,181,1492,326.36842105263383,147.78947368421007,178.57894736842465,33.65699690837063
qft50 35 9 full code fidelity,0.006387234373251641,1,1,1,0.08618787113701375,0.07410827404122546,0.9909396198165707,0,0,2450,1658,181,1477,324.68421052631817,147.7368421052627,176.94736842105618,33.71239618770736
qft50 35 6 full code fidelity,0.006368441182538967,1,1,1,0.08618787113701376,0.07389022490664597,0.990739443947601,0,0,2450,1652,185,1467,326.3157894736864,150.99999999999952,175.31578947368772,33.812994330920176
qft50 35 7 full code fidelity,0.006207358873332827,1,1,1,0.08618787113701386,0.07202125764847953,0.990739443947601,0,0,2450,1669,185,1484,328.8947368421073,150.99999999999952,177.89473684210884,33.79774494786343
qft50 40 3 full code fidelity,0.0060953216042026834,1,1,1,0.08618787113701365,0.07072133844114672,0.9908395318820858,0,0,2450,1688,183,1505,329.5789473684232,149.3684210526311,180.2105263157931,33.67106287774672
qft50 40 2 full code fidelity,0.005746401032184101,1,1,1,0.08618787113701347,0.06667296635101946,0.9905917341584258,0,0,2450,1724,188,1536,337.2631578947389,153.36842105263108,183.89473684210898,33.696604350477386
qft50 40 1 full code fidelity,0.005890461304671707,1,1,1,0.08618787113701344,0.06834443439619944,0.9906393560131163,0,0,2450,1708,187,1521,335.05263157894944,152.63157894736793,182.42105263158265,33.740699670737726
qft50 40 0 full code fidelity,0.005874440761563178,1,1,1,0.08618787113701337,0.06815855507353864,0.990739443947601,0,0,2450,1712,185,1527,333.84210526315997,150.99999999999952,182.8421052631616,33.65452536744329
qft50 40 4 full code fidelity,0.005951232053660264,1,1,1,0.08618787113701373,0.06904953069556075,0.9907919100273955,0,0,2450,1704,184,1520,332.3684210526337,150.10526315789426,182.26315789474052,33.666229520685036
qft50 40 5 full code fidelity,0.006108223384928334,1,1,1,0.08618787113701365,0.07087103213418551,0.9907378292058997,0,0,2450,1683,185,1498,330.57894736842326,151.0526315789469,179.52631578947728,33.75317475275182
qft50 40 6 full code fidelity,0.0059205260309020125,1,1,1,0.08618787113701361,0.06869326220495806,0.9906918220929106,0,0,2450,1705,186,1519,333.84210526315997,151.73684210526267,182.10526315789843,33.71516603637581
qft50 40 7 full code fidelity,0.005799873041699524,1,1,1,0.08618787113701357,0.06729337858315838,0.9906393560131163,0,0,2450,1719,187,1532,336.15789473684424,152.63157894736793,183.52631578947742,33.69383482178511
qft50 40 8 full code fidelity,0.005867232875498127,1,1,1,0.08618787113701346,0.06807492513849131,0.9905885046750231,0,0,2450,1709,188,1521,335.9473684210547,153.47368421052582,182.47368421053002,33.769135730377386
qft50 40 9 full code fidelity,0.005959723106405788,1,1,1,0.08618787113701375,0.06914804864981007,0.9906409707548176,0,0,2450,1698,187,1511,333.6842105263178,152.57894736842056,181.10526315789838,33.76131236031
qft50 45 4 full code fidelity,0.005910204185741264,1,1,1,0.08618787113701352,0.0685735023707195,0.9906409707548176,0,0,2450,1703,187,1516,334.57894736842326,152.57894736842056,182.00000000000367,33.76627997033815
qft50 45 5 full code fidelity,0.005658330720375256,1,1,1,0.0861878711370136,0.06565112521900163,0.9906393560131163,0,0,2450,1737,187,1550,338.63157894737043,152.63157894736793,186.0000000000038,33.66251932218193
qft50 45 8 full code fidelity,0.0059276617936838616,1,1,1,0.08618787113701358,0.06877605532523953,0.9906885926095079,0,0,2450,1708,186,1522,334.263157894739,151.8421052631574,182.42105263158263,33.70615122987145
qft50 45 9 full code fidelity,0.005938454405157473,1,1,1,0.08618787113701357,0.06890127725416333,0.9907410586893024,0,0,2450,1706,185,1521,333.2105263157917,150.94736842105215,182.2631578947405,33.680174834686376
qft50 45 2 full code fidelity,0.005804759354189057,1,1,1,0.08618787113701352,0.06735007232005054,0.9906377412714148,0,0,2450,1718,187,1531,336.63157894737043,152.6842105263153,183.94736842105635,33.73443851062557
qft50 45 3 full code fidelity,0.005586647052050456,1,1,1,0.0861878711370135,0.06481941111144655,0.9904900314822397,0,0,2450,1742,190,1552,341.47368421052835,155.05263157894686,186.42105263158274,33.739358508474716
qft50 45 6 full code fidelity,0.0059210780913761755,1,1,1,0.0861878711370137,0.06869966752007808,0.9907378292058997,0,0,2450,1708,185,1523,334.00000000000205,151.0526315789469,182.94736842105632,33.70708826005472
qft50 45 7 full code fidelity,0.005951739592212592,1,1,1,0.08618787113701348,0.06905541944238382,0.9907935247690969,0,0,2450,1706,184,1522,332.57894736842314,150.0526315789469,182.52631578947737,33.66050990512753
qft50 45 0 full code fidelity,0.005716210369433617,1,1,1,0.08618787113701355,0.0663226773561504,0.9905901194167245,0,0,2450,1727,188,1539,337.94736842105465,153.42105263157845,184.52631578947742,33.707375510713504
qft50 45 1 full code fidelity,0.005702069603997302,1,1,1,0.08618787113701361,0.06615860826789274,0.9906393560131163,0,0,2450,1732,187,1545,338.1578947368442,152.63157894736793,185.52631578947745,33.685344693182806
qft50 50 3 full code fidelity,0.005764041094577204,1,1,1,0.08618787113701365,0.06687763624436267,0.9906902073512093,0,0,2450,1726,186,1540,336.73684210526517,151.78947368421004,184.94736842105638,33.67661593887895
qft50 50 2 full code fidelity,0.005914977151836705,1,1,1,0.08618787113701354,0.06862888099920253,0.9906902073512093,0,0,2450,1707,186,1521,334.3684210526336,151.78947368421004,182.57894736842474,33.726432797800925
qft50 50 0 full code fidelity,0.005627589033067626,1,1,1,0.08618787113701369,0.06529444292830244,0.9905901194167245,0,0,2450,1739,188,1551,339.4736842105282,153.42105263157845,186.05263157895115,33.67829674138061
qft50 50 1 full code fidelity,0.005809583731934914,1,1,1,0.08618787113701352,0.06740604745532436,0.9908411466237872,0,0,2450,1726,183,1543,334.42105263158106,149.31578947368374,185.1052631578985,33.581779507397435
qft50 50 5 full code fidelity,0.005770604731434076,1,1,1,0.08618787113701352,0.0669537912389146,0.9907410586893024,0,0,2450,1726,185,1541,335.10526315789684,150.94736842105215,184.15789473684586,33.58835138130041
qft50 50 4 full code fidelity,0.005630908077861448,1,1,1,0.08618787113701348,0.06533295234673975,0.9905392680786314,0,0,2450,1737,189,1548,339.8947368421073,154.26315789473634,185.6315789473722,33.707431905581124
qft50 50 8 full code fidelity,0.005878807230705129,1,1,1,0.08618787113701344,0.06820921729647493,0.9907919100273955,0,0,2450,1714,184,1530,333.8421052631601,150.10526315789426,183.73684210526687,33.65543897075536
qft50 50 9 full code fidelity,0.005884969116390893,1,1,1,0.08618787113701344,0.06828071094870783,0.990739443947601,0,0,2450,1713,185,1528,334.0526315789495,150.99999999999952,183.0526315789511,33.65769834236543
qft50 50 6 full code fidelity,0.005679372426673052,1,1,1,0.08618787113701365,0.06589526289197353,0.9906393560131163,0,0,2450,1736,187,1549,338.1052631578969,152.63157894736793,185.4736842105301,33.638445115489276
qft50 50 7 full code fidelity,0.005924831748839231,1,1,1,0.08618787113701379,0.0687432195583583,0.9908411466237872,0,0,2450,1712,183,1529,332.15789473684424,149.31578947368374,182.8421052631616,33.58276035628484
qft50 55 6 full code fidelity,0.005788983399512477,1,1,1,0.08618787113701337,0.06716703084949964,0.9906918220929106,0,0,2450,1722,186,1536,335.8947368421074,151.73684210526267,184.15789473684586,33.666154814617926
qft50 55 7 full code fidelity,0.005777129044962743,1,1,1,0.08618787113701348,0.06702948998216697,0.9907410586893024,0,0,2450,1725,185,1540,335.7368421052652,150.94736842105215,184.78947368421427,33.641379332173706
qft50 55 1 full code fidelity,0.005877213928791336,1,1,1,0.08618787113701354,0.06819073091442626,0.9906885926095079,0,0,2450,1713,186,1527,334.9473684210547,151.8421052631574,183.10526315789843,33.69709809018031
qft50 55 0 full code fidelity,0.005879156228292362,1,1,1,0.08618787113701355,0.06821326656213866,0.9906885926095079,0,0,2450,1712,186,1526,334.4736842105285,151.8421052631574,182.63157894737213,33.676246848594346
qft50 55 4 full code fidelity,0.005862619342308466,1,1,1,0.08618787113701336,0.06802139633996326,0.990739443947601,0,0,2450,1715,185,1530,334.4736842105284,150.99999999999952,183.47368421053002,33.66403319142279
qft50 55 5 full code fidelity,0.006036369510998579,1,1,1,0.08618787113701364,0.07003734320578017,0.990739443947601,0,0,2450,1694,185,1509,332.0526315789495,150.99999999999952,181.052631578951,33.73273043978744
qft50 55 2 full code fidelity,0.005975857569471859,1,1,1,0.08618787113701354,0.06933524973568486,0.9906902073512093,0,0,2450,1700,186,1514,333.263157894739,151.78947368421004,181.47368421052997,33.72930493833508
qft50 55 3 full code fidelity,0.005802189168883576,1,1,1,0.08618787113701362,0.06732025158922633,0.9907410586893024,0,0,2450,1722,185,1537,335.3157894736864,150.94736842105215,184.36842105263534,33.645966043898675
qft50 55 9 full code fidelity,0.0057512722460830775,1,1,1,0.08618787113701364,0.06672948490559917,0.9906918220929106,0,0,2450,1728,186,1542,336.4736842105284,151.73684210526267,184.73684210526693,33.63938983756249
qft50 55 8 full code fidelity,0.005798187275391249,1,1,1,0.08618787113701358,0.06727381937736716,0.9906918220929106,0,0,2450,1723,186,1537,335.8947368421074,151.73684210526267,184.15789473684586,33.65523200717358
qft50 60 1 full code fidelity,0.006012012212295294,1,1,1,0.08618787113701361,0.06975473617091604,0.9908427613654887,0,0,2450,1700,183,1517,331.3684210526337,149.26315789473637,182.1052631578984,33.663680510575205
qft50 60 0 full code fidelity,0.005950488892406834,1,1,1,0.08618787113701352,0.0690409081220639,0.990739443947601,0,0,2450,1702,185,1517,332.73684210526545,150.99999999999952,181.73684210526682,33.6902506261001
qft50 60 9 full code fidelity,0.005997653393559621,1,1,1,0.08618787113701369,0.0695881371060331,0.990739443947601,0,0,2450,1697,185,1512,332.47368421052846,150.99999999999952,181.47368421053,33.727914664352404
qft50 60 8 full code fidelity,0.006120642327902457,1,1,1,0.08618787113701332,0.07101512367294047,0.9907902952856942,0,0,2450,1683,184,1499,329.7368421052652,150.15789473684163,179.57894736842468,33.71883604589001
qft50 60 4 full code fidelity,0.005790695936410786,1,1,1,0.08618787113701341,0.06718690066268465,0.990739443947601,0,0,2450,1724,185,1539,335.57894736842326,150.99999999999952,184.57894736842482,33.63962391481591
qft50 60 5 full code fidelity,0.005797601646838621,1,1,1,0.08618787113701344,0.06726702458658174,0.9905901194167245,0,0,2450,1717,188,1529,336.78947368421257,153.42105263157845,183.3684210526353,33.739566525979264
qft50 60 6 full code fidelity,0.0058042317064176795,1,1,1,0.08618787113701369,0.0673439502547944,0.990739443947601,0,0,2450,1722,185,1537,335.00000000000216,150.99999999999952,184.00000000000375,33.62273473342552
qft50 60 7 full code fidelity,0.0062438908687679935,1,1,1,0.08618787113701355,0.07244512234026561,0.990890383220179,0,0,2450,1672,182,1490,326.684210526318,148.52631578947322,178.1578947368457,33.67309147543153
qft50 60 2 full code fidelity,0.006007117295151116,1,1,1,0.08618787113701354,0.06969794259799682,0.990739443947601,0,0,2450,1696,185,1511,332.47368421052835,150.99999999999952,181.47368421053,33.7390477758361
qft50 60 3 full code fidelity,0.005961052551439236,1,1,1,0.08618787113701366,0.06916347361640822,0.9908411466237872,0,0,2450,1706,183,1523,331.9473684210547,149.31578947368374,182.6315789473721,33.63444613752084
qft50 65 6 full code fidelity,0.0060984733420296625,1,1,1,0.08618787113701364,0.07075790667035811,0.990739443947601,0,0,2450,1685,185,1500,330.6842105263179,150.99999999999952,179.6842105263194,33.74008668657036
qft50 65 7 full code fidelity,0.006265079252922908,1,1,1,0.08618787113701343,0.0726909618519672,0.9908411466237872,0,0,2450,1668,183,1485,327.4210526315813,149.31578947368374,178.1052631578983,33.749983294432745
qft50 65 0 full code fidelity,0.005986289963414331,1,1,1,0.08618787113701369,0.06945629221886532,0.990739443947601,0,0,2450,1697,185,1512,332.4210526315811,150.99999999999952,181.4210526315826,33.724343115468926
qft50 65 1 full code fidelity,0.006460259112398931,1,1,1,0.08618787113701343,0.07495554800430114,0.9908379171403845,0,0,2450,1645,183,1462,324.9473684210548,149.42105263157848,175.52631578947717,33.83669892485468
qft50 65 4 full code fidelity,0.005914517873841305,1,1,1,0.08618787113701362,0.06862355219841715,0.9907426734310038,0,0,2450,1707,185,1522,333.5263157894757,150.89473684210478,182.6315789473721,33.6925768847087
qft50 65 5 full code fidelity,0.005928072497496805,1,1,1,0.08618787113701357,0.06878082054112811,0.9905901194167245,0,0,2450,1700,188,1512,334.78947368421274,153.42105263157845,181.36842105263523,33.793021261653145
qft50 65 2 full code fidelity,0.005924347234780617,1,1,1,0.08618787113701361,0.06873759795461974,0.9905901194167245,0,0,2450,1702,188,1514,334.9473684210547,153.42105263157845,181.52631578947734,33.781440197034165
qft50 65 3 full code fidelity,0.006207968444900005,1,1,1,0.08618787113701357,0.07202833023954318,0.9908871537367763,0,0,2450,1677,182,1495,327.7894736842127,148.63157894736796,179.1578947368457,33.68851604687872
