file_name,cir_fidelity,cir_fidelity_1q_gate,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,cir_fidelity_coherence_big,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,num_big_move,num_offset_move,total_move_dis,bigmov_dis,offset_dis,average_movement
qft50 55 1 full code fidelity,1.8132863980019635e-07,1,0.0303869617913798,0.0002886799305916487,0.08618787113701254,0.23983710768213573,0.9905416511146837,697,93,2450,744,186,558,225.15789473684305,156.631578947368,68.52631578947407,40.81047727262439
qft50 55 0 full code fidelity,1.8138673787182159e-07,1,0.03923829805195552,0.00022363142790084967,0.08618787113701258,0.23983710768213573,0.9905416511146837,646,93,2450,744,186,558,225.15789473684305,156.631578947368,68.52631578947407,40.81047727262439
qft50 55 4 full code fidelity,1.612590273845112e-07,1,0.03567374436777697,0.00021701396860167736,0.08618787113701254,0.24168043691963617,0.9905925024527767,665,94,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 55 5 full code fidelity,1.4227312751816116e-07,1,0.03275978694079335,0.000208494286798026,0.08618787113701289,0.24168043691963617,0.9905925024527767,682,95,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 55 2 full code fidelity,1.4119686005892907e-07,1,0.03444373673609219,0.00019831348476467646,0.08618787113701257,0.23983710768213573,0.9905416511146837,672,95,2450,744,186,558,225.15789473684305,156.631578947368,68.52631578947407,40.81047727262439
qft50 55 3 full code fidelity,2.347244740291712e-07,1,0.03376001136153972,0.00033378601714171977,0.08618787113701255,0.24168043691963617,0.9905925024527767,676,91,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 55 9 full code fidelity,1.600220467893588e-07,1,0.03444373673609219,0.00022475379215040078,0.08618787113701278,0.23983710768213573,0.9905416511146837,672,94,2450,744,186,558,225.15789473684305,156.631578947368,68.52631578947407,40.81047727262439
qft50 55 8 full code fidelity,1.2460585692231028e-07,1,0.03904210656169574,0.00015439835960910804,0.08618787113701253,0.23983710768213573,0.9905416511146837,647,96,2450,744,186,558,225.15789473684305,156.631578947368,68.52631578947407,40.81047727262439
qft50 60 1 full code fidelity,1.4442986823963383e-07,1,0.026540583085746725,0.0002572824677763652,0.08618787113701278,0.24540884347868094,0.990694205128963,724,95,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 60 0 full code fidelity,1.6117092651393717e-07,1,0.02306517323418604,0.0003354612266422643,0.08618787113701268,0.24168043691963617,0.9905925024527767,752,94,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 60 9 full code fidelity,1.611820630458069e-07,1,0.024372654527368524,0.0003174872042859407,0.0861878711370127,0.24168043691963617,0.9905925024527767,741,94,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 60 8 full code fidelity,1.264299357079204e-07,1,0.020969846670346026,0.0002872383351882566,0.08618787113701266,0.24353764805392344,0.9906433537908699,771,96,2450,736,184,552,222.7368421052641,154.94736842105223,67.78947368421089,40.81047727262439
qft50 60 4 full code fidelity,1.4223113110464917e-07,1,0.025883670561502026,0.000263803861963991,0.08618787113701251,0.24168043691963617,0.9905925024527767,729,95,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 60 5 full code fidelity,1.2264871322158336e-07,1,0.025883670561501985,0.00023276965723207884,0.08618787113701272,0.23619168898872622,0.9904399484384975,729,96,2450,752,188,564,227.578947368422,158.3157894736838,69.26315789473725,40.81047727262439
qft50 60 6 full code fidelity,1.6121041405392452e-07,1,0.028045072800280336,0.0002759617374955698,0.08618787113701266,0.24168043691963617,0.9905925024527767,713,94,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 60 7 full code fidelity,1.4550101826686484e-07,1,0.021502049198442244,0.0003174872042859406,0.08618787113701282,0.24729412632700615,0.9907450564670561,766,95,2450,728,182,546,220.31578947368513,153.26315789473645,67.05263157894771,40.81047727262439
qft50 60 2 full code fidelity,1.4219897202327352e-07,1,0.021610099696926902,0.0003159017525595379,0.08618787113701268,0.24168043691963617,0.9905925024527767,765,95,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 60 3 full code fidelity,1.4441807486191692e-07,1,0.02486626225063329,0.00027458365356895125,0.08618787113701268,0.24540884347868094,0.990694205128963,737,95,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 65 6 full code fidelity,1.106919314436427e-07,1,0.018969543067746796,0.0002801376263676416,0.08618787113701261,0.24168043691963617,0.9905925024527767,791,97,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 65 7 full code fidelity,1.4436546998499674e-07,1,0.01859298816493645,0.00036709441212235506,0.08618787113701253,0.24540884347868094,0.990694205128963,795,95,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 65 0 full code fidelity,1.254515996530529e-07,1,0.019160670758563477,0.00031432421818269364,0.08618787113701266,0.24168043691963617,0.9905925024527767,789,96,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 65 1 full code fidelity,1.2736214000358205e-07,1,0.016403110536014433,0.0003670944121223552,0.08618787113701268,0.24540884347868094,0.990694205128963,820,96,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
